"subject","subject_label","predicate","object","object_label","sentence","source_url"
"2023","DATE","come","Google DeepMind","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"2023","DATE","come","AI","GPE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"2023","DATE","come","the AI revolution","EVENT","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"2023","DATE","come","AI","GPE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"2023","DATE","come","some years","DATE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","Biden","PERSON","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","October","DATE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","the European Union’s AI Act","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","December","DATE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","Big Tech","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","AI","GPE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","OpenAI","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","Google DeepMind","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","AI","GPE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","the AI revolution","EVENT","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","AI","GPE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"OpenAI","PERSON","come","some years","DATE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","October","DATE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","the European Union’s AI Act","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","December","DATE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","Big Tech","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","AI","GPE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","OpenAI","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","Google DeepMind","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","AI","GPE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","the AI revolution","EVENT","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","AI","GPE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"Biden","PERSON","come","some years","DATE","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
"October","DATE","come","the European Union’s AI Act","ORG","Our four big bets for 2023 were that the next big thing in chatbots would be multimodal (check: the most powerful large language models out there, OpenAI’s GPT-4 and Google DeepMind’s Gemini, work wit","https://www.technologyreview.com/2024/01/04/1086046/whats-next-for-ai-in-2024/"
